trip_id,line_id,line_name,date,day_of_week,is_weekend,planned_departure,actual_departure,departure_delay_min,planned_duration_min,actual_duration_min,total_delay_min,num_stops,weather_condition,temperature_c,precipitation_mm,wind_speed_kmh,humidity_pct,traffic_level,speed_factor,bus_capacity,avg_occupancy_pct
TRP-00130,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 15:45:00,2025-03-01 15:47:42,2.7,24.6,30.3,5.7,11,clear,22.5,0,16.2,72.7,moderate,0.812,60,55.7
TRP-00131,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 16:00:00,2025-03-01 16:07:12,7.2,24.6,30.4,5.8,11,clear,17.3,0,4.0,45.5,moderate,0.809,60,75.1
TRP-00132,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 16:15:00,2025-03-01 16:15:00,0,24.6,29.9,5.3,11,rain,15.5,6.8,4.8,45.0,low,0.824,60,31.9
TRP-00133,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 16:30:00,2025-03-01 16:30:00,0,24.6,30.2,5.6,11,cloudy,4.8,0,11.2,92.7,moderate,0.815,60,48.3
TRP-00134,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 16:45:00,2025-03-01 16:45:00,0,24.6,24.3,-0.3,11,clear,7.2,0,5.6,66.7,low,1.014,60,83.0
TRP-00135,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 17:00:00,2025-03-01 17:00:00,0,24.6,40.7,16.1,11,fog,18.6,0,17.0,54.1,moderate,0.605,60,49.0
TRP-00136,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 17:15:00,2025-03-01 17:21:18,6.3,24.6,24.4,-0.2,11,clear,21.0,0,3.1,42.3,low,1.009,60,63.2
TRP-00137,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 17:30:00,2025-03-01 17:31:30,1.5,24.6,25.1,0.5,11,cloudy,18.4,0,2.0,31.8,low,0.98,60,62.2
TRP-00138,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 17:45:00,2025-03-01 17:46:06,1.1,24.6,30.2,5.6,11,cloudy,6.8,0,0.2,63.5,moderate,0.814,60,93.2
TRP-00139,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 18:00:00,2025-03-01 18:00:00,0,24.6,33.2,8.6,11,rain,7.5,10.0,2.6,77.7,moderate,0.742,60,75.9
TRP-00140,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 18:15:00,2025-03-01 18:15:00,0,24.6,39.1,14.5,11,snow,12.4,16.1,18.6,41.3,low,0.629,60,32.2
TRP-00141,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 18:30:00,2025-03-01 18:30:00,0,24.6,31.2,6.6,11,cloudy,14.0,0,17.2,88.4,moderate,0.789,60,78.0
TRP-00142,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 18:45:00,2025-03-01 18:45:00,0,24.6,23.6,-1.0,11,clear,13.3,0,3.1,66.2,low,1.041,60,64.1
TRP-00143,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 19:00:00,2025-03-01 19:00:00,0,24.6,25.8,1.2,11,clear,15.6,0,10.6,96.4,low,0.954,60,28.8
TRP-00144,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 19:15:00,2025-03-01 19:17:30,2.5,24.6,39.5,14.9,11,snow,25.5,9.8,23.6,31.9,low,0.622,60,94.9
TRP-00145,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 19:30:00,2025-03-01 19:30:00,0,24.6,29.5,4.9,11,clear,7.0,0,6.9,51.8,moderate,0.834,60,62.2
TRP-00146,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 19:45:00,2025-03-01 19:45:00,0,24.6,23.9,-0.7,11,clear,28.9,0,12.7,90.8,low,1.028,60,36.5
TRP-00147,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 20:00:00,2025-03-01 20:00:00,0,24.6,42.2,17.6,11,clear,2.1,0,16.3,59.2,high,0.583,60,44.9
TRP-00148,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 20:15:00,2025-03-01 20:17:48,2.8,24.6,28.0,3.4,11,rain,25.9,6.5,16.3,66.9,low,0.878,60,95.7
TRP-00149,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 20:30:00,2025-03-01 20:30:00,0,24.6,31.9,7.3,11,clear,24.9,0,10.0,86.6,moderate,0.77,60,89.4
TRP-00150,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 20:45:00,2025-03-01 20:51:54,6.9,24.6,40.3,15.7,11,cloudy,15.7,0,16.5,31.0,high,0.611,60,20.2
TRP-00151,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 21:00:00,2025-03-01 21:07:42,7.7,24.6,57.7,33.1,11,cloudy,11.8,0,1.2,36.9,congested,0.426,60,44.4
TRP-00152,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 21:15:00,2025-03-01 21:15:00,0,24.6,32.1,7.5,11,cloudy,24.4,0,6.3,68.9,moderate,0.767,60,76.9
TRP-00153,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 21:30:00,2025-03-01 21:32:54,2.9,24.6,38.2,13.6,11,fog,18.6,0,14.9,80.2,moderate,0.644,60,38.5
TRP-00154,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 21:45:00,2025-03-01 21:46:36,1.6,24.6,30.8,6.2,11,rain,8.5,7.6,10.2,60.2,low,0.8,60,41.5
TRP-00155,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 22:00:00,2025-03-01 22:00:00,0,24.6,28.0,3.4,11,wind,10.3,0,40.9,30.8,low,0.878,60,63.3
TRP-00156,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 22:15:00,2025-03-01 22:15:00,0,24.6,32.3,7.7,11,wind,16.3,0,45.4,39.4,moderate,0.762,60,42.2
TRP-00157,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 22:30:00,2025-03-01 22:35:36,5.6,24.6,24.4,-0.2,11,cloudy,25.7,0,4.7,73.9,low,1.007,60,48.1
TRP-00158,L02,Sanayi - Hastane,2025-03-01,5,1,2025-03-01 22:45:00,2025-03-01 22:45:00,0,24.6,30.6,6.0,11,clear,23.7,0,11.6,66.8,moderate,0.804,60,25.0
TRP-00159,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 05:30:00,2025-03-01 05:37:36,7.6,22.8,24.3,1.5,9,clear,8.8,0,0.5,48.6,low,0.94,60,52.4
TRP-00160,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 05:40:00,2025-03-01 05:42:00,2.0,22.8,27.6,4.8,9,cloudy,19.8,0,5.5,84.1,moderate,0.827,60,72.8
TRP-00161,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 05:50:00,2025-03-01 05:52:42,2.7,22.8,24.3,1.5,9,clear,2.6,0,16.4,59.0,low,0.939,60,67.7
TRP-00162,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 06:00:00,2025-03-01 06:05:54,5.9,22.8,22.0,-0.8,9,cloudy,13.6,0,5.0,57.4,low,1.035,60,78.1
TRP-00163,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 06:10:00,2025-03-01 06:10:00,0,22.8,27.0,4.2,9,cloudy,18.4,0,17.3,49.0,moderate,0.843,60,47.2
TRP-00164,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 06:20:00,2025-03-01 06:20:00,0,22.8,24.0,1.2,9,clear,30.2,0,9.9,38.7,low,0.951,60,96.7
TRP-00165,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 06:30:00,2025-03-01 06:31:42,1.7,22.8,36.8,14.0,9,snow,28.0,8.9,8.2,63.1,low,0.619,60,57.9
TRP-00166,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 06:40:00,2025-03-01 06:40:00,0,22.8,23.3,0.5,9,cloudy,21.8,0,9.7,91.3,low,0.98,60,43.6
TRP-00167,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 06:50:00,2025-03-01 06:50:00,0,22.8,25.2,2.4,9,cloudy,19.5,0,16.4,79.4,low,0.904,60,70.2
TRP-00168,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 07:00:00,2025-03-01 07:00:00,0,22.8,31.8,9.0,9,rain,18.3,6.8,1.3,90.7,moderate,0.717,60,36.7
TRP-00169,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 07:10:00,2025-03-01 07:15:36,5.6,22.8,29.6,6.8,9,clear,15.3,0,5.0,85.8,moderate,0.77,60,26.5
TRP-00170,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 07:20:00,2025-03-01 07:21:18,1.3,22.8,23.9,1.1,9,clear,17.0,0,0.6,66.1,low,0.954,60,54.4
TRP-00171,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 07:30:00,2025-03-01 07:30:00,0,22.8,26.8,4.0,9,cloudy,4.1,0,2.0,93.9,moderate,0.851,60,47.0
TRP-00172,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 07:40:00,2025-03-01 07:40:00,0,22.8,29.9,7.1,9,fog,16.6,0,17.2,89.3,low,0.762,60,38.3
TRP-00173,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 07:50:00,2025-03-01 07:50:00,0,22.8,86.4,63.6,9,snow,3.5,12.7,27.7,57.5,congested,0.264,60,54.9
TRP-00174,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 08:00:00,2025-03-01 08:00:00,0,22.8,43.9,21.1,9,snow,4.2,3.3,42.8,55.2,moderate,0.519,60,96.8
TRP-00175,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 08:10:00,2025-03-01 08:10:00,0,22.8,38.8,16.0,9,wind,16.7,0,17.6,88.8,high,0.588,60,16.1
TRP-00176,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 08:20:00,2025-03-01 08:20:00,0,22.8,21.9,-0.9,9,clear,33.6,0,14.9,86.4,low,1.039,60,94.4
TRP-00177,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 08:30:00,2025-03-01 08:32:48,2.8,22.8,34.7,11.9,9,snow,32.7,2.0,19.5,71.9,low,0.657,60,42.7
TRP-00178,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 08:40:00,2025-03-01 08:46:54,6.9,22.8,35.8,13.0,9,cloudy,14.4,0,3.0,74.2,high,0.636,60,21.2
TRP-00179,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 08:50:00,2025-03-01 08:52:36,2.6,22.8,29.2,6.4,9,clear,14.8,0,16.0,35.3,moderate,0.78,60,71.3
TRP-00180,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 09:00:00,2025-03-01 09:06:06,6.1,22.8,44.8,22.0,9,snow,17.2,7.2,51.5,71.6,moderate,0.509,60,19.9
TRP-00181,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 09:10:00,2025-03-01 09:11:42,1.7,22.8,22.0,-0.8,9,cloudy,13.4,0,10.4,59.2,low,1.037,60,41.8
TRP-00182,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 09:20:00,2025-03-01 09:21:06,1.1,22.8,27.8,5.0,9,clear,16.9,0,5.6,56.2,moderate,0.821,60,87.1
TRP-00183,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 09:30:00,2025-03-01 09:30:00,0,22.8,26.5,3.7,9,wind,19.3,0,16.5,93.6,low,0.86,60,29.1
TRP-00184,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 09:40:00,2025-03-01 09:40:00,0,22.8,23.1,0.3,9,cloudy,9.3,0,14.5,44.2,low,0.985,60,80.8
TRP-00185,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 09:50:00,2025-03-01 09:55:06,5.1,22.8,27.0,4.2,9,clear,5.5,0,14.6,55.1,moderate,0.845,60,34.4
TRP-00186,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 10:00:00,2025-03-01 10:00:00,0,22.8,28.9,6.1,9,clear,13.2,0,10.8,91.3,moderate,0.79,60,41.5
TRP-00187,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 10:10:00,2025-03-01 10:16:42,6.7,22.8,31.5,8.7,9,wind,21.9,0,52.3,66.7,moderate,0.724,60,53.5
TRP-00188,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 10:20:00,2025-03-01 10:20:00,0,22.8,35.5,12.7,9,snow,-4.5,4.9,23.2,88.5,low,0.642,60,49.3
TRP-00189,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 10:30:00,2025-03-01 10:30:00,0,22.8,26.8,4.0,9,clear,24.9,0,11.6,44.8,moderate,0.85,60,77.2
TRP-00190,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 10:40:00,2025-03-01 10:41:30,1.5,22.8,28.2,5.4,9,rain,25.9,15.9,8.5,77.0,low,0.808,60,52.7
TRP-00191,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 10:50:00,2025-03-01 10:50:00,0,22.8,35.0,12.2,9,rain,6.5,9.3,2.4,48.6,moderate,0.651,60,38.1
TRP-00192,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 11:00:00,2025-03-01 11:00:00,0,22.8,23.7,0.9,9,clear,5.2,0,5.2,77.1,low,0.962,60,55.7
TRP-00193,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 11:10:00,2025-03-01 11:10:00,0,22.8,22.9,0.1,9,cloudy,12.2,0,16.1,56.9,low,0.994,60,68.6
TRP-00194,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 11:20:00,2025-03-01 11:27:00,7.0,22.8,22.6,-0.2,9,cloudy,1.7,0,10.1,92.3,low,1.01,60,22.3
TRP-00195,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 11:30:00,2025-03-01 11:30:00,0,22.8,30.7,7.9,9,wind,6.5,0,34.8,32.0,moderate,0.742,60,93.4
TRP-00196,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 11:40:00,2025-03-01 11:40:00,0,22.8,29.8,7.0,9,cloudy,35.4,0,7.0,38.1,moderate,0.765,60,64.4
TRP-00197,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 11:50:00,2025-03-01 11:50:00,0,22.8,74.5,51.7,9,fog,18.9,0,9.0,64.3,congested,0.306,60,70.3
TRP-00198,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 12:00:00,2025-03-01 12:03:18,3.3,22.8,37.3,14.5,9,fog,31.9,0,3.4,51.3,moderate,0.611,60,73.6
TRP-00199,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 12:10:00,2025-03-01 12:15:42,5.7,22.8,30.6,7.8,9,cloudy,12.7,0,13.4,48.9,moderate,0.745,60,42.3
TRP-00200,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 12:20:00,2025-03-01 12:22:18,2.3,22.8,29.1,6.3,9,clear,27.5,0,7.6,75.5,moderate,0.784,60,71.9
TRP-00201,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 12:30:00,2025-03-01 12:33:30,3.5,22.8,52.2,29.4,9,clear,5.2,0,9.1,86.2,congested,0.437,60,32.5
TRP-00202,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 12:40:00,2025-03-01 12:46:18,6.3,22.8,25.1,2.3,9,cloudy,11.8,0,2.0,44.7,low,0.909,60,23.6
TRP-00203,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 12:50:00,2025-03-01 12:52:24,2.4,22.8,32.9,10.1,9,rain,24.2,19.7,11.6,35.7,moderate,0.694,60,34.2
TRP-00204,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 13:00:00,2025-03-01 13:02:48,2.8,22.8,33.7,10.9,9,snow,10.3,12.6,41.3,76.2,low,0.677,60,42.0
TRP-00205,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 13:10:00,2025-03-01 13:13:12,3.2,22.8,30.2,7.4,9,cloudy,5.9,0,11.8,41.9,moderate,0.754,60,47.3
TRP-00206,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 13:20:00,2025-03-01 13:25:06,5.1,22.8,29.0,6.2,9,clear,22.4,0,1.3,55.7,moderate,0.787,60,69.5
TRP-00207,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 13:30:00,2025-03-01 13:30:00,0,22.8,36.2,13.4,9,snow,6.4,18.6,35.9,70.6,low,0.629,60,82.2
TRP-00208,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 13:40:00,2025-03-01 13:42:48,2.8,22.8,30.1,7.3,9,wind,31.9,0,11.8,54.4,moderate,0.758,60,68.3
TRP-00209,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 13:50:00,2025-03-01 13:52:36,2.6,22.8,24.1,1.3,9,clear,33.6,0,0.5,85.0,low,0.946,60,28.3
TRP-00210,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 14:00:00,2025-03-01 14:02:54,2.9,22.8,40.3,17.5,9,snow,31.5,19.8,48.3,50.2,moderate,0.566,60,94.4
TRP-00211,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 14:10:00,2025-03-01 14:10:00,0,22.8,23.1,0.3,9,clear,15.8,0,3.9,37.5,low,0.989,60,64.3
TRP-00212,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 14:20:00,2025-03-01 14:22:48,2.8,22.8,27.7,4.9,9,clear,26.4,0,8.7,33.0,moderate,0.823,60,94.6
TRP-00213,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 14:30:00,2025-03-01 14:35:00,5.0,22.8,27.9,5.1,9,cloudy,5.7,0,7.0,42.3,moderate,0.817,60,62.1
TRP-00214,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 14:40:00,2025-03-01 14:41:54,1.9,22.8,22.4,-0.4,9,clear,11.4,0,13.3,69.0,low,1.02,60,85.0
TRP-00215,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 14:50:00,2025-03-01 14:50:00,0,22.8,27.5,4.7,9,cloudy,5.7,0,17.7,53.3,moderate,0.829,60,17.1
TRP-00216,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 15:00:00,2025-03-01 15:00:00,0,22.8,23.4,0.6,9,clear,2.5,0,3.5,44.1,low,0.976,60,22.4
TRP-00217,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 15:10:00,2025-03-01 15:12:06,2.1,22.8,29.0,6.2,9,cloudy,14.5,0,16.7,36.8,moderate,0.785,60,73.6
TRP-00218,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 15:20:00,2025-03-01 15:20:00,0,22.8,22.2,-0.6,9,cloudy,12.4,0,3.3,62.5,low,1.026,60,52.4
TRP-00219,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 15:30:00,2025-03-01 15:32:42,2.7,22.8,24.4,1.6,9,clear,35.4,0,13.2,92.7,low,0.936,60,45.9
TRP-00220,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 15:40:00,2025-03-01 15:40:00,0,22.8,27.6,4.8,9,clear,2.5,0,17.5,39.1,moderate,0.825,60,65.8
TRP-00221,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 15:50:00,2025-03-01 15:57:36,7.6,22.8,27.3,4.5,9,rain,18.5,2.5,4.3,83.1,low,0.835,60,28.3
TRP-00222,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 16:00:00,2025-03-01 16:00:00,0,22.8,42.9,20.1,9,snow,6.0,17.1,17.4,93.7,moderate,0.532,60,20.6
TRP-00223,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 16:10:00,2025-03-01 16:10:00,0,22.8,28.8,6.0,9,clear,14.9,0,15.4,32.2,moderate,0.793,60,22.6
TRP-00224,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 16:20:00,2025-03-01 16:20:00,0,22.8,22.4,-0.4,9,clear,6.2,0,0.2,52.2,low,1.018,60,42.8
TRP-00225,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 16:30:00,2025-03-01 16:33:42,3.7,22.8,29.8,7.0,9,cloudy,1.7,0,12.1,83.4,moderate,0.766,60,22.4
TRP-00226,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 16:40:00,2025-03-01 16:42:54,2.9,22.8,25.0,2.2,9,cloudy,9.8,0,1.6,75.2,low,0.911,60,60.8
TRP-00227,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 16:50:00,2025-03-01 16:50:00,0,22.8,27.0,4.2,9,clear,8.2,0,14.2,53.0,moderate,0.843,60,68.4
TRP-00228,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 17:00:00,2025-03-01 17:01:54,1.9,22.8,28.1,5.3,9,cloudy,29.9,0,3.7,69.4,moderate,0.812,60,59.6
TRP-00229,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 17:10:00,2025-03-01 17:16:00,6.0,22.8,56.9,34.1,9,clear,11.5,0,17.8,89.6,congested,0.401,60,35.5
TRP-00230,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 17:20:00,2025-03-01 17:23:30,3.5,22.8,35.2,12.4,9,snow,17.5,16.4,49.8,83.5,low,0.648,60,52.4
TRP-00231,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 17:30:00,2025-03-01 17:32:42,2.7,22.8,42.2,19.4,9,snow,23.7,3.9,34.9,53.1,moderate,0.54,60,26.9
TRP-00232,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 17:40:00,2025-03-01 17:40:00,0,22.8,26.8,4.0,9,clear,5.9,0,11.4,47.9,moderate,0.851,60,23.9
TRP-00233,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 17:50:00,2025-03-01 17:50:00,0,22.8,23.8,1.0,9,clear,30.8,0,12.2,95.0,low,0.956,60,75.2
TRP-00234,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 18:00:00,2025-03-01 18:01:36,1.6,22.8,48.7,25.9,9,fog,25.3,0,4.6,34.6,high,0.468,60,42.4
TRP-00235,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 18:10:00,2025-03-01 18:11:06,1.1,22.8,28.7,5.9,9,clear,21.7,0,17.4,50.5,moderate,0.794,60,67.9
TRP-00236,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 18:20:00,2025-03-01 18:20:00,0,22.8,40.4,17.6,9,cloudy,1.9,0,14.8,62.6,high,0.565,60,36.7
TRP-00237,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 18:30:00,2025-03-01 18:32:42,2.7,22.8,45.8,23.0,9,snow,6.6,14.4,8.1,65.6,moderate,0.498,60,43.6
TRP-00238,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 18:40:00,2025-03-01 18:41:06,1.1,22.8,29.4,6.6,9,fog,14.6,0,2.6,32.9,low,0.776,60,68.3
TRP-00239,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 18:50:00,2025-03-01 18:50:00,0,22.8,25.3,2.5,9,cloudy,11.0,0,6.5,50.3,low,0.902,60,54.3
TRP-00240,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 19:00:00,2025-03-01 19:01:42,1.7,22.8,24.4,1.6,9,cloudy,25.8,0,1.1,97.6,low,0.933,60,16.6
TRP-00241,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 19:10:00,2025-03-01 19:12:00,2.0,22.8,31.6,8.8,9,fog,1.4,0,17.7,37.7,low,0.721,60,72.2
TRP-00242,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 19:20:00,2025-03-01 19:25:18,5.3,22.8,36.0,13.2,9,cloudy,5.3,0,8.4,38.9,high,0.634,60,76.0
TRP-00243,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 19:30:00,2025-03-01 19:30:00,0,22.8,44.1,21.3,9,snow,18.3,4.9,9.4,42.8,moderate,0.517,60,31.3
TRP-00244,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 19:40:00,2025-03-01 19:40:00,0,22.8,24.8,2.0,9,wind,23.1,0,10.8,58.8,low,0.918,60,42.4
TRP-00245,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 19:50:00,2025-03-01 19:50:00,0,22.8,23.2,0.4,9,clear,30.0,0,10.9,94.1,low,0.983,60,46.5
TRP-00246,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 20:00:00,2025-03-01 20:02:18,2.3,22.8,29.0,6.2,9,cloudy,22.9,0,8.3,48.7,moderate,0.786,60,39.5
TRP-00247,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 20:10:00,2025-03-01 20:10:00,0,22.8,32.5,9.7,9,fog,30.1,0,14.8,52.0,low,0.702,60,45.3
TRP-00248,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 20:20:00,2025-03-01 20:24:12,4.2,22.8,35.0,12.2,9,rain,11.1,5.5,3.9,40.3,moderate,0.651,60,89.4
TRP-00249,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 20:30:00,2025-03-01 20:30:00,0,22.8,23.5,0.7,9,cloudy,28.9,0,6.5,50.3,low,0.969,60,32.8
TRP-00250,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 20:40:00,2025-03-01 20:40:00,0,22.8,28.7,5.9,9,clear,10.5,0,13.1,62.0,moderate,0.794,60,23.3
TRP-00251,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 20:50:00,2025-03-01 20:54:42,4.7,22.8,36.0,13.2,9,clear,23.0,0,11.2,34.2,high,0.633,60,86.3
TRP-00252,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 21:00:00,2025-03-01 21:00:00,0,22.8,31.0,8.2,9,fog,34.4,0,6.1,95.6,low,0.736,60,74.4
TRP-00253,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 21:10:00,2025-03-01 21:11:54,1.9,22.8,23.2,0.4,9,clear,15.2,0,6.8,53.1,low,0.982,60,43.0
TRP-00254,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 21:20:00,2025-03-01 21:21:54,1.9,22.8,24.2,1.4,9,clear,15.9,0,11.9,74.5,low,0.942,60,44.6
TRP-00255,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 21:30:00,2025-03-01 21:30:00,0,22.8,24.8,2.0,9,cloudy,20.0,0,15.7,49.4,low,0.92,60,26.1
TRP-00256,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 21:40:00,2025-03-01 21:41:06,1.1,22.8,29.2,6.4,9,cloudy,9.9,0,7.5,89.2,moderate,0.78,60,18.1
TRP-00257,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 21:50:00,2025-03-01 21:50:00,0,22.8,24.1,1.3,9,wind,24.8,0,16.8,62.8,low,0.948,60,41.0
TRP-00258,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 22:00:00,2025-03-01 22:00:00,0,22.8,36.0,13.2,9,cloudy,10.4,0,9.5,52.9,high,0.634,60,29.2
TRP-00259,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 22:10:00,2025-03-01 22:15:42,5.7,22.8,41.8,19.0,9,snow,19.8,11.7,30.7,72.0,moderate,0.546,60,91.7
TRP-00260,L03,Baglar - Carsi,2025-03-01,5,1,2025-03-01 22:20:00,2025-03-01 22:20:00,0,22.8,36.1,13.3,9,clear,24.2,0,8.0,96.4,high,0.631,60,15.9
