stop_id,line_id,stop_type,hour_of_day,day_of_week,is_weekend,time_bucket,weather_condition,avg_passengers_waiting,avg_passengers_boarding,avg_dwell_time_min,sample_count,std_passengers_waiting,max_passengers_waiting,crowding_level
STP-L01-05,L01,hospital,22,6,1,evening,snow,24,17,2.0,15,5.7,60,moderate
STP-L01-05,L01,hospital,22,6,1,evening,cloudy,15,13,1.4,31,4.0,30,moderate
STP-L01-06,L01,residential,6,3,0,early_morning,snow,22,17,1.9,77,3.0,58,moderate
STP-L01-06,L01,residential,6,3,0,early_morning,fog,11,8,2.6,74,1.3,17,light
STP-L01-06,L01,residential,6,5,1,early_morning,clear,9,8,0.5,30,2.2,20,light
STP-L01-06,L01,residential,6,5,1,early_morning,snow,11,9,1.7,95,2.2,25,light
STP-L01-06,L01,residential,6,6,1,early_morning,clear,7,5,1.6,59,1.1,11,light
STP-L01-06,L01,residential,6,6,1,early_morning,wind,8,7,2.8,30,1.5,18,light
STP-L01-06,L01,residential,7,0,0,morning_rush,snow,57,38,2.1,54,6.5,109,crowded
STP-L01-06,L01,residential,7,0,0,morning_rush,rain,31,27,0.7,87,3.7,59,busy
STP-L01-06,L01,residential,7,2,0,morning_rush,fog,25,16,0.6,97,3.7,40,moderate
STP-L01-06,L01,residential,7,2,0,morning_rush,snow,46,36,2.9,37,15.5,111,busy
STP-L01-06,L01,residential,7,3,0,morning_rush,rain,32,29,0.6,56,7.8,49,busy
STP-L01-06,L01,residential,7,3,0,morning_rush,clear,35,28,1.5,28,4.7,63,busy
STP-L01-06,L01,residential,7,4,0,morning_rush,cloudy,37,22,2.2,53,8.0,89,busy
STP-L01-06,L01,residential,7,4,0,morning_rush,wind,30,28,1.4,23,4.0,57,busy
STP-L01-06,L01,residential,8,5,1,morning_rush,fog,25,23,1.8,55,2.8,44,moderate
STP-L01-06,L01,residential,8,5,1,morning_rush,clear,15,10,0.5,55,2.9,35,moderate
STP-L01-06,L01,residential,8,6,1,morning_rush,snow,37,25,2.6,8,7.0,77,busy
STP-L01-06,L01,residential,8,6,1,morning_rush,rain,29,19,1.4,102,7.6,56,moderate
STP-L01-06,L01,residential,9,1,0,midday,snow,20,16,1.8,82,6.0,33,moderate
STP-L01-06,L01,residential,9,1,0,midday,fog,12,10,2.9,106,2.9,30,light
STP-L01-06,L01,residential,9,2,0,midday,fog,11,7,2.6,64,1.3,28,light
STP-L01-06,L01,residential,9,2,0,midday,cloudy,10,9,2.0,92,3.1,17,light
STP-L01-06,L01,residential,12,0,0,lunch,clear,15,13,1.9,82,2.8,30,moderate
STP-L01-06,L01,residential,12,0,0,lunch,rain,26,16,1.2,66,3.1,66,moderate
STP-L01-06,L01,residential,12,1,0,lunch,snow,25,22,1.1,101,6.3,48,moderate
STP-L01-06,L01,residential,12,1,0,lunch,wind,23,17,2.3,59,3.7,36,moderate
STP-L01-06,L01,residential,12,5,1,lunch,rain,11,9,2.8,24,3.1,26,light
STP-L01-06,L01,residential,12,5,1,lunch,wind,14,11,1.5,19,3.5,33,light
STP-L01-06,L01,residential,13,5,1,lunch,clear,9,5,2.2,96,1.5,18,light
STP-L01-06,L01,residential,13,5,1,lunch,rain,15,14,1.7,8,5.2,28,moderate
STP-L01-06,L01,residential,13,6,1,lunch,cloudy,12,9,2.0,108,2.0,25,light
STP-L01-06,L01,residential,13,6,1,lunch,clear,11,10,2.9,42,1.5,29,light
STP-L01-06,L01,residential,17,3,0,evening_rush,rain,39,23,1.8,110,4.1,73,busy
STP-L01-06,L01,residential,17,3,0,evening_rush,cloudy,20,18,2.2,48,2.9,51,moderate
STP-L01-06,L01,residential,17,4,0,evening_rush,rain,40,28,1.4,88,4.2,87,busy
STP-L01-06,L01,residential,17,4,0,evening_rush,snow,39,24,0.5,92,4.5,101,busy
STP-L01-06,L01,residential,17,5,1,evening_rush,clear,12,7,1.2,109,3.0,27,light
STP-L01-06,L01,residential,17,5,1,evening_rush,snow,19,13,1.1,111,2.6,50,moderate
STP-L01-06,L01,residential,18,0,0,evening_rush,cloudy,31,22,1.8,118,10.5,84,busy
STP-L01-06,L01,residential,18,0,0,evening_rush,wind,30,26,1.7,117,8.9,56,busy
STP-L01-06,L01,residential,18,3,0,evening_rush,clear,29,20,1.3,43,6.3,67,moderate
STP-L01-06,L01,residential,18,3,0,evening_rush,snow,47,30,2.6,103,11.0,116,busy
STP-L01-06,L01,residential,20,1,0,evening,rain,16,11,1.7,22,5.1,43,moderate
STP-L01-06,L01,residential,20,1,0,evening,cloudy,13,7,2.3,108,4.2,21,light
STP-L01-06,L01,residential,20,2,0,evening,rain,16,9,1.6,60,2.4,28,moderate
STP-L01-06,L01,residential,20,2,0,evening,wind,12,9,0.9,88,3.1,22,light
STP-L01-06,L01,residential,20,6,1,evening,cloudy,8,5,2.3,97,1.2,21,light
STP-L01-06,L01,residential,20,6,1,evening,wind,7,4,1.2,60,2.0,10,light
STP-L01-06,L01,residential,22,1,0,evening,cloudy,14,8,1.0,31,3.5,22,light
STP-L01-06,L01,residential,22,1,0,evening,rain,19,13,2.7,93,5.0,32,moderate
STP-L01-06,L01,residential,22,2,0,evening,wind,13,8,1.0,12,3.1,32,light
STP-L01-06,L01,residential,22,2,0,evening,snow,16,10,2.5,17,3.0,32,moderate
STP-L01-06,L01,residential,22,4,0,evening,rain,20,13,1.7,108,5.2,41,moderate
STP-L01-06,L01,residential,22,4,0,evening,clear,13,9,2.6,13,4.0,33,light
STP-L01-06,L01,residential,22,6,1,evening,cloudy,10,8,2.8,61,2.4,26,light
STP-L01-06,L01,residential,22,6,1,evening,clear,7,5,1.1,96,1.6,14,light
STP-L01-07,L01,regular,6,5,1,early_morning,cloudy,5,4,2.8,110,0.6,7,light
STP-L01-07,L01,regular,6,5,1,early_morning,rain,7,6,1.5,37,0.7,16,light
STP-L01-07,L01,regular,6,6,1,early_morning,clear,4,3,1.2,25,0.6,8,empty
STP-L01-07,L01,regular,6,6,1,early_morning,snow,7,4,0.5,44,1.7,15,light
STP-L01-07,L01,regular,7,1,0,morning_rush,fog,19,17,1.0,16,3.1,34,moderate
STP-L01-07,L01,regular,7,1,0,morning_rush,clear,21,17,1.9,22,5.3,35,moderate
STP-L01-07,L01,regular,7,2,0,morning_rush,cloudy,19,13,0.9,21,4.4,36,moderate
STP-L01-07,L01,regular,7,2,0,morning_rush,snow,27,21,2.9,98,7.5,45,moderate
STP-L01-07,L01,regular,7,4,0,morning_rush,clear,18,14,0.7,37,4.5,39,moderate
STP-L01-07,L01,regular,7,4,0,morning_rush,rain,21,13,0.9,109,2.5,51,moderate
STP-L01-07,L01,regular,7,6,1,morning_rush,rain,20,12,3.0,10,3.6,34,moderate
STP-L01-07,L01,regular,7,6,1,morning_rush,snow,20,13,1.9,96,3.4,54,moderate
STP-L01-07,L01,regular,8,1,0,morning_rush,cloudy,25,18,1.7,81,3.3,38,moderate
STP-L01-07,L01,regular,8,1,0,morning_rush,clear,23,20,2.2,44,6.9,56,moderate
STP-L01-07,L01,regular,8,2,0,morning_rush,fog,24,18,2.8,15,7.5,55,moderate
STP-L01-07,L01,regular,8,2,0,morning_rush,clear,22,17,1.3,59,7.1,33,moderate
STP-L01-07,L01,regular,8,3,0,morning_rush,fog,18,15,1.9,69,4.0,36,moderate
STP-L01-07,L01,regular,8,3,0,morning_rush,rain,29,23,1.5,46,9.6,55,moderate
STP-L01-07,L01,regular,9,1,0,midday,cloudy,10,9,1.2,29,1.4,24,light
STP-L01-07,L01,regular,9,1,0,midday,fog,7,5,2.0,56,1.4,10,light
STP-L01-07,L01,regular,9,3,0,midday,rain,11,8,0.7,62,1.8,19,light
STP-L01-07,L01,regular,9,3,0,midday,cloudy,7,4,0.5,32,1.9,15,light
STP-L01-07,L01,regular,9,6,1,midday,clear,5,4,1.3,112,1.0,7,light
STP-L01-07,L01,regular,9,6,1,midday,snow,10,8,2.8,118,2.4,23,light
STP-L01-07,L01,regular,12,0,0,lunch,wind,10,6,1.8,77,2.3,25,light
STP-L01-07,L01,regular,12,0,0,lunch,snow,20,17,1.0,29,4.5,31,moderate
STP-L01-07,L01,regular,12,4,0,lunch,rain,12,9,2.8,72,2.0,33,light
STP-L01-07,L01,regular,12,4,0,lunch,fog,16,13,2.8,64,2.1,33,moderate
STP-L01-07,L01,regular,12,6,1,lunch,rain,9,6,1.6,25,1.1,18,light
STP-L01-07,L01,regular,12,6,1,lunch,wind,8,7,1.2,103,2.0,11,light
STP-L01-07,L01,regular,13,0,0,lunch,snow,15,10,2.8,13,2.0,37,moderate
STP-L01-07,L01,regular,13,0,0,lunch,fog,14,10,3.0,23,1.7,27,light
STP-L01-07,L01,regular,13,2,0,lunch,wind,10,8,1.9,9,2.7,19,light
STP-L01-07,L01,regular,13,2,0,lunch,snow,16,11,1.5,81,2.9,42,moderate
STP-L01-07,L01,regular,13,6,1,lunch,clear,5,4,1.8,63,1.4,11,light
STP-L01-07,L01,regular,13,6,1,lunch,snow,9,7,1.2,81,1.2,13,light
STP-L01-07,L01,regular,17,1,0,evening_rush,fog,15,13,0.8,23,3.4,38,moderate
STP-L01-07,L01,regular,17,1,0,evening_rush,wind,19,17,2.2,116,5.2,49,moderate
STP-L01-07,L01,regular,17,2,0,evening_rush,fog,22,18,0.5,110,4.7,33,moderate
STP-L01-07,L01,regular,17,2,0,evening_rush,clear,14,10,1.5,69,4.4,35,light
STP-L01-07,L01,regular,17,4,0,evening_rush,clear,14,10,2.5,96,4.5,32,light
STP-L01-07,L01,regular,17,4,0,evening_rush,wind,18,14,2.1,100,6.3,27,moderate
STP-L01-07,L01,regular,17,5,1,evening_rush,wind,12,8,2.8,118,2.7,26,light
STP-L01-07,L01,regular,17,5,1,evening_rush,cloudy,11,7,0.7,97,2.6,20,light
STP-L01-07,L01,regular,18,0,0,evening_rush,fog,20,12,0.6,111,6.1,33,moderate
STP-L01-07,L01,regular,18,0,0,evening_rush,snow,24,16,2.5,97,8.3,50,moderate
STP-L01-07,L01,regular,18,2,0,evening_rush,cloudy,15,13,2.9,11,3.0,24,moderate
STP-L01-07,L01,regular,18,2,0,evening_rush,clear,19,13,0.9,49,3.7,46,moderate
STP-L01-07,L01,regular,18,4,0,evening_rush,wind,18,12,1.4,37,3.6,42,moderate
STP-L01-07,L01,regular,18,4,0,evening_rush,snow,20,18,1.7,105,6.8,30,moderate
STP-L01-07,L01,regular,20,4,0,evening,cloudy,8,6,0.9,12,1.1,15,light
STP-L01-07,L01,regular,20,4,0,evening,fog,11,10,2.0,82,1.5,24,light
STP-L01-07,L01,regular,22,0,0,evening,snow,10,6,1.4,68,3.0,24,light
STP-L01-07,L01,regular,22,0,0,evening,rain,8,6,1.5,40,1.3,15,light
STP-L01-07,L01,regular,22,1,0,evening,clear,7,5,1.0,14,1.0,11,light
STP-L01-07,L01,regular,22,1,0,evening,wind,10,6,1.6,64,1.7,22,light
STP-L01-08,L01,regular,6,1,0,early_morning,cloudy,10,9,1.6,19,2.3,19,light
STP-L01-08,L01,regular,6,1,0,early_morning,rain,10,7,1.8,102,1.9,18,light
STP-L01-08,L01,regular,6,6,1,early_morning,fog,7,5,1.6,68,0.9,12,light
STP-L01-08,L01,regular,6,6,1,early_morning,wind,5,3,0.7,91,0.6,11,light
STP-L01-08,L01,regular,7,0,0,morning_rush,rain,24,21,0.9,80,3.5,57,moderate
STP-L01-08,L01,regular,7,0,0,morning_rush,fog,19,14,0.8,100,4.0,52,moderate
STP-L01-08,L01,regular,7,2,0,morning_rush,snow,38,29,1.7,75,10.5,86,busy
STP-L01-08,L01,regular,7,2,0,morning_rush,fog,22,18,2.1,78,6.8,37,moderate
STP-L01-08,L01,regular,7,3,0,morning_rush,rain,24,16,1.5,67,4.7,62,moderate
STP-L01-08,L01,regular,7,3,0,morning_rush,clear,22,18,1.3,84,3.9,35,moderate
STP-L01-08,L01,regular,7,4,0,morning_rush,snow,32,27,2.4,36,9.8,70,busy
STP-L01-08,L01,regular,7,4,0,morning_rush,cloudy,23,15,1.9,15,3.5,42,moderate
STP-L01-08,L01,regular,8,0,0,morning_rush,rain,23,21,2.6,85,7.6,58,moderate
STP-L01-08,L01,regular,8,0,0,morning_rush,fog,26,16,2.4,84,3.3,38,moderate
STP-L01-08,L01,regular,8,2,0,morning_rush,clear,16,14,2.7,11,1.8,41,moderate
STP-L01-08,L01,regular,8,2,0,morning_rush,wind,23,18,2.4,14,2.3,41,moderate
STP-L01-08,L01,regular,8,3,0,morning_rush,wind,18,13,0.8,100,3.5,47,moderate
STP-L01-08,L01,regular,8,3,0,morning_rush,clear,24,17,1.2,75,4.6,50,moderate
STP-L01-08,L01,regular,8,4,0,morning_rush,fog,19,13,2.7,37,3.2,30,moderate
STP-L01-08,L01,regular,8,4,0,morning_rush,snow,27,18,1.4,67,6.2,52,moderate
STP-L01-08,L01,regular,8,5,1,morning_rush,cloudy,14,8,0.5,87,3.7,28,light
STP-L01-08,L01,regular,8,5,1,morning_rush,clear,13,8,0.8,99,2.5,26,light
STP-L01-08,L01,regular,8,6,1,morning_rush,rain,14,10,1.2,81,3.8,28,light
STP-L01-08,L01,regular,8,6,1,morning_rush,snow,21,17,1.3,28,2.6,54,moderate
STP-L01-08,L01,regular,9,3,0,midday,fog,10,6,1.3,104,3.4,14,light
STP-L01-08,L01,regular,9,3,0,midday,rain,9,6,2.1,76,1.6,21,light
STP-L01-08,L01,regular,9,4,0,midday,clear,8,6,2.6,75,1.9,13,light
STP-L01-08,L01,regular,9,4,0,midday,cloudy,10,7,1.4,51,1.7,19,light
STP-L01-08,L01,regular,12,2,0,lunch,clear,13,9,2.2,77,3.4,33,light
STP-L01-08,L01,regular,12,2,0,lunch,cloudy,9,5,1.4,90,1.5,17,light
STP-L01-08,L01,regular,12,5,1,lunch,clear,7,5,0.7,36,2.4,13,light
STP-L01-08,L01,regular,12,5,1,lunch,fog,7,5,2.7,88,1.6,12,light
STP-L01-08,L01,regular,13,1,0,lunch,clear,11,10,2.4,104,3.4,19,light
STP-L01-08,L01,regular,13,1,0,lunch,cloudy,13,10,3.0,110,2.6,35,light
STP-L01-08,L01,regular,13,3,0,lunch,rain,13,11,1.9,71,4.5,18,light
STP-L01-08,L01,regular,13,3,0,lunch,wind,12,10,0.8,99,2.3,24,light
STP-L01-08,L01,regular,13,5,1,lunch,wind,9,5,1.1,44,2.5,12,light
STP-L01-08,L01,regular,13,5,1,lunch,snow,10,7,1.4,47,2.2,14,light
STP-L01-08,L01,regular,17,3,0,evening_rush,snow,25,15,2.9,10,4.0,47,moderate
STP-L01-08,L01,regular,17,3,0,evening_rush,fog,22,20,2.8,87,4.7,51,moderate
STP-L01-08,L01,regular,17,4,0,evening_rush,cloudy,20,13,1.3,100,4.7,36,moderate
STP-L01-08,L01,regular,17,4,0,evening_rush,rain,20,15,2.6,98,2.4,41,moderate
STP-L01-08,L01,regular,18,1,0,evening_rush,snow,26,23,0.6,107,6.8,37,moderate
STP-L01-08,L01,regular,18,1,0,evening_rush,wind,21,19,1.0,15,2.3,45,moderate
STP-L01-08,L01,regular,18,3,0,evening_rush,wind,17,14,0.4,23,4.7,46,moderate
STP-L01-08,L01,regular,18,3,0,evening_rush,rain,18,16,2.6,44,3.4,46,moderate
STP-L01-08,L01,regular,18,4,0,evening_rush,snow,29,21,2.3,51,10.0,75,moderate
STP-L01-08,L01,regular,18,4,0,evening_rush,fog,15,11,2.5,116,1.9,21,moderate
STP-L01-08,L01,regular,20,6,1,evening,fog,5,3,1.2,44,1.3,8,light
STP-L01-08,L01,regular,20,6,1,evening,cloudy,7,4,2.5,62,1.6,12,light
STP-L01-08,L01,regular,22,1,0,evening,fog,11,6,1.7,105,2.4,16,light
STP-L01-08,L01,regular,22,1,0,evening,cloudy,7,4,1.6,22,1.0,14,light
STP-L01-08,L01,regular,22,2,0,evening,wind,8,5,1.4,94,1.4,20,light
STP-L01-08,L01,regular,22,2,0,evening,fog,9,8,1.7,23,2.9,21,light
STP-L01-08,L01,regular,22,4,0,evening,wind,11,8,0.7,73,3.8,20,light
STP-L01-08,L01,regular,22,4,0,evening,cloudy,10,7,1.7,103,1.5,26,light
STP-L01-08,L01,regular,22,5,1,evening,clear,6,3,0.9,18,1.7,14,light
STP-L01-08,L01,regular,22,5,1,evening,wind,7,6,2.4,112,1.7,19,light
STP-L01-09,L01,university,6,2,0,early_morning,fog,48,30,2.3,26,16.1,100,busy
STP-L01-09,L01,university,6,2,0,early_morning,wind,38,35,2.2,76,5.4,58,busy
STP-L01-09,L01,university,7,1,0,morning_rush,snow,136,127,1.0,116,46.1,207,crowded
STP-L01-09,L01,university,7,1,0,morning_rush,wind,135,96,0.7,101,23.4,318,crowded
STP-L01-09,L01,university,7,2,0,morning_rush,wind,141,109,1.5,55,29.1,304,crowded
STP-L01-09,L01,university,7,2,0,morning_rush,snow,186,149,2.1,10,35.1,305,crowded
STP-L01-09,L01,university,7,3,0,morning_rush,cloudy,100,93,0.5,9,19.7,203,crowded
STP-L01-09,L01,university,7,3,0,morning_rush,wind,112,100,2.6,11,14.7,192,crowded
STP-L01-09,L01,university,7,4,0,morning_rush,rain,145,113,2.9,73,42.9,367,crowded
STP-L01-09,L01,university,7,4,0,morning_rush,wind,126,81,1.2,15,39.3,245,crowded
STP-L01-09,L01,university,7,5,1,morning_rush,rain,91,60,2.5,107,10.0,203,crowded
STP-L01-09,L01,university,7,5,1,morning_rush,cloudy,75,52,1.4,92,18.5,124,crowded
STP-L01-09,L01,university,7,6,1,morning_rush,rain,74,49,2.3,68,14.1,175,crowded
STP-L01-09,L01,university,7,6,1,morning_rush,cloudy,86,79,2.6,90,17.8,234,crowded
STP-L01-09,L01,university,8,3,0,morning_rush,wind,123,114,1.3,15,36.8,182,crowded
STP-L01-09,L01,university,8,3,0,morning_rush,rain,128,103,2.1,79,35.2,244,crowded
STP-L01-09,L01,university,8,4,0,morning_rush,clear,111,98,0.7,116,17.7,270,crowded
STP-L01-09,L01,university,8,4,0,morning_rush,fog,94,85,0.5,76,25.8,192,crowded
STP-L01-09,L01,university,8,6,1,morning_rush,wind,83,55,2.5,29,17.2,213,crowded
STP-L01-09,L01,university,8,6,1,morning_rush,snow,122,83,0.6,67,28.0,247,crowded
STP-L01-09,L01,university,9,5,1,midday,clear,36,31,2.3,94,6.1,100,busy
STP-L01-09,L01,university,9,5,1,midday,fog,38,29,1.1,99,5.8,54,busy
STP-L01-09,L01,university,12,0,0,lunch,wind,83,63,2.3,92,23.3,204,crowded
STP-L01-09,L01,university,12,0,0,lunch,snow,106,98,2.9,39,23.5,292,crowded
STP-L01-09,L01,university,12,4,0,lunch,cloudy,67,54,2.2,16,16.9,122,crowded
STP-L01-09,L01,university,12,4,0,lunch,wind,67,59,1.1,75,23.0,157,crowded
STP-L01-09,L01,university,12,6,1,lunch,cloudy,52,33,2.8,90,17.6,130,crowded
STP-L01-09,L01,university,12,6,1,lunch,rain,48,32,2.7,94,11.2,97,busy
STP-L01-09,L01,university,13,0,0,lunch,clear,72,58,1.5,65,13.4,124,crowded
STP-L01-09,L01,university,13,0,0,lunch,wind,69,53,1.4,60,12.2,164,crowded
STP-L01-09,L01,university,13,3,0,lunch,wind,65,47,2.8,90,7.5,149,crowded
STP-L01-09,L01,university,13,3,0,lunch,rain,88,53,2.4,118,9.1,244,crowded
STP-L01-09,L01,university,17,0,0,evening_rush,wind,109,96,2.8,27,23.6,302,crowded
STP-L01-09,L01,university,17,0,0,evening_rush,rain,115,85,3.0,89,37.1,197,crowded
STP-L01-09,L01,university,17,2,0,evening_rush,cloudy,84,77,2.2,73,13.8,203,crowded
STP-L01-09,L01,university,17,2,0,evening_rush,clear,78,73,2.3,83,14.1,164,crowded
STP-L01-09,L01,university,17,3,0,evening_rush,wind,77,70,2.5,11,16.1,113,crowded
STP-L01-09,L01,university,17,3,0,evening_rush,rain,114,93,1.1,58,16.1,245,crowded
STP-L01-09,L01,university,17,6,1,evening_rush,cloudy,77,50,1.5,102,22.4,184,crowded
STP-L01-09,L01,university,17,6,1,evening_rush,snow,105,72,1.4,62,11.7,223,crowded
STP-L01-09,L01,university,18,2,0,evening_rush,wind,80,56,1.5,94,23.8,202,crowded
STP-L01-09,L01,university,18,2,0,evening_rush,cloudy,99,93,0.9,84,12.7,223,crowded
STP-L01-09,L01,university,18,4,0,evening_rush,wind,105,94,2.6,52,23.5,229,crowded
STP-L01-09,L01,university,18,4,0,evening_rush,snow,165,118,2.2,108,49.3,419,crowded
STP-L01-09,L01,university,18,6,1,evening_rush,clear,57,39,0.5,82,19.8,86,crowded
STP-L01-09,L01,university,18,6,1,evening_rush,fog,68,55,2.1,117,7.5,176,crowded
STP-L01-09,L01,university,20,0,0,evening,rain,53,41,1.7,67,10.7,146,crowded
STP-L01-09,L01,university,20,0,0,evening,clear,37,25,2.3,16,10.4,54,busy
STP-L01-09,L01,university,20,3,0,evening,snow,80,59,0.8,91,11.8,158,crowded
STP-L01-09,L01,university,20,3,0,evening,cloudy,47,37,0.5,106,14.2,115,busy
STP-L01-09,L01,university,20,4,0,evening,snow,81,70,1.2,17,11.2,184,crowded
STP-L01-09,L01,university,20,4,0,evening,rain,52,43,1.8,63,15.3,86,crowded
STP-L01-09,L01,university,22,0,0,evening,clear,40,27,2.1,81,13.2,104,busy
STP-L01-09,L01,university,22,0,0,evening,rain,54,39,1.9,44,12.8,147,crowded
STP-L01-09,L01,university,22,1,0,evening,cloudy,49,38,1.5,39,12.7,108,busy
STP-L01-09,L01,university,22,1,0,evening,fog,64,44,1.0,92,18.0,121,crowded
STP-L01-09,L01,university,22,2,0,evening,clear,43,31,1.1,65,7.8,98,busy
STP-L01-09,L01,university,22,2,0,evening,wind,46,40,1.6,65,7.2,100,busy
STP-L01-09,L01,university,22,4,0,evening,clear,38,23,0.6,50,4.1,79,busy
STP-L01-09,L01,university,22,4,0,evening,rain,69,45,2.2,95,12.1,172,crowded
STP-L01-09,L01,university,22,5,1,evening,wind,31,27,2.5,112,5.9,52,busy
STP-L01-09,L01,university,22,5,1,evening,clear,30,25,1.5,28,3.4,63,busy
STP-L01-10,L01,regular,6,0,0,early_morning,fog,11,7,1.1,93,1.7,27,light
STP-L01-10,L01,regular,6,0,0,early_morning,clear,10,7,2.4,97,3.3,25,light
STP-L01-10,L01,regular,6,4,0,early_morning,rain,10,8,2.0,104,3.5,23,light
STP-L01-10,L01,regular,6,4,0,early_morning,clear,9,7,0.7,67,2.8,18,light
STP-L01-10,L01,regular,6,6,1,early_morning,snow,8,6,2.3,101,2.7,16,light
STP-L01-10,L01,regular,6,6,1,early_morning,cloudy,7,6,1.3,107,1.9,18,light
STP-L01-10,L01,regular,7,0,0,morning_rush,rain,31,28,1.4,114,5.0,44,busy
STP-L01-10,L01,regular,7,0,0,morning_rush,cloudy,16,12,1.3,72,3.7,22,moderate
STP-L01-10,L01,regular,7,1,0,morning_rush,rain,22,19,1.9,80,7.3,41,moderate
STP-L01-10,L01,regular,7,1,0,morning_rush,snow,25,23,2.7,30,4.2,62,moderate
STP-L01-10,L01,regular,7,4,0,morning_rush,cloudy,19,15,0.5,79,3.3,40,moderate
STP-L01-10,L01,regular,7,4,0,morning_rush,rain,21,15,1.0,117,4.1,38,moderate
STP-L01-10,L01,regular,7,5,1,morning_rush,cloudy,15,12,1.4,31,1.7,25,moderate
STP-L01-10,L01,regular,7,5,1,morning_rush,snow,23,15,2.7,42,2.6,59,moderate
STP-L01-10,L01,regular,7,6,1,morning_rush,clear,16,12,0.8,89,4.9,26,moderate
STP-L01-10,L01,regular,7,6,1,morning_rush,snow,17,14,1.7,26,3.1,34,moderate
STP-L01-10,L01,regular,8,0,0,morning_rush,wind,23,19,1.1,41,4.8,39,moderate
STP-L01-10,L01,regular,8,0,0,morning_rush,clear,17,12,1.1,86,5.8,35,moderate
STP-L01-10,L01,regular,8,1,0,morning_rush,snow,34,25,1.0,79,8.1,49,busy
STP-L01-10,L01,regular,8,1,0,morning_rush,clear,18,14,1.9,40,6.1,39,moderate
STP-L01-10,L01,regular,8,6,1,morning_rush,rain,14,9,2.4,32,1.6,26,light
STP-L01-10,L01,regular,8,6,1,morning_rush,snow,15,14,2.1,8,4.8,36,moderate
STP-L01-10,L01,regular,9,1,0,midday,snow,15,10,2.2,70,5.2,26,moderate
STP-L01-10,L01,regular,9,1,0,midday,cloudy,10,6,0.8,118,3.1,20,light
STP-L01-10,L01,regular,9,3,0,midday,clear,7,6,1.9,23,2.4,10,light
STP-L01-10,L01,regular,9,3,0,midday,wind,7,5,2.7,52,2.3,15,light
STP-L01-10,L01,regular,9,6,1,midday,snow,9,7,1.4,63,2.2,18,light
STP-L01-10,L01,regular,9,6,1,midday,cloudy,6,4,2.1,76,1.5,14,light
STP-L01-10,L01,regular,12,0,0,lunch,snow,21,14,1.4,93,5.6,39,moderate
STP-L01-10,L01,regular,12,0,0,lunch,wind,12,7,1.8,18,3.0,24,light
STP-L01-10,L01,regular,13,2,0,lunch,snow,14,9,2.0,112,1.7,29,light
STP-L01-10,L01,regular,13,2,0,lunch,rain,17,12,2.3,81,1.7,47,moderate
STP-L01-10,L01,regular,13,3,0,lunch,clear,10,6,2.7,26,2.8,26,light
STP-L01-10,L01,regular,13,3,0,lunch,snow,18,11,0.7,69,5.7,29,moderate
STP-L01-10,L01,regular,17,0,0,evening_rush,snow,28,25,1.5,106,7.8,49,moderate
STP-L01-10,L01,regular,17,0,0,evening_rush,wind,19,17,2.0,111,5.4,46,moderate
STP-L01-10,L01,regular,17,2,0,evening_rush,fog,20,17,1.2,15,6.4,45,moderate
STP-L01-10,L01,regular,17,2,0,evening_rush,rain,18,16,2.9,9,3.6,27,moderate
STP-L01-10,L01,regular,17,3,0,evening_rush,clear,17,12,1.6,119,3.6,43,moderate
STP-L01-10,L01,regular,17,3,0,evening_rush,fog,18,11,2.2,95,6.2,33,moderate
STP-L01-10,L01,regular,17,6,1,evening_rush,wind,12,8,2.6,42,1.3,24,light
STP-L01-10,L01,regular,17,6,1,evening_rush,rain,11,7,1.2,83,2.4,17,light
STP-L01-10,L01,regular,18,1,0,evening_rush,clear,16,12,1.6,8,2.5,23,moderate
STP-L01-10,L01,regular,18,1,0,evening_rush,fog,22,15,1.6,117,3.2,58,moderate
STP-L01-10,L01,regular,18,3,0,evening_rush,rain,18,12,2.8,114,5.4,34,moderate
STP-L01-10,L01,regular,18,3,0,evening_rush,clear,16,13,2.8,94,2.9,34,moderate
STP-L01-10,L01,regular,18,5,1,evening_rush,clear,8,7,2.2,50,1.4,13,light
STP-L01-10,L01,regular,18,5,1,evening_rush,fog,13,8,1.2,69,1.7,28,light
STP-L01-10,L01,regular,20,0,0,evening,rain,11,8,1.3,68,1.3,19,light
STP-L01-10,L01,regular,20,0,0,evening,clear,7,6,2.6,19,2.2,15,light
STP-L01-10,L01,regular,20,1,0,evening,fog,9,8,3.0,11,1.5,15,light
STP-L01-10,L01,regular,20,1,0,evening,wind,7,4,2.9,36,0.8,15,light
STP-L01-10,L01,regular,20,2,0,evening,rain,8,7,1.0,95,1.7,15,light
STP-L01-10,L01,regular,20,2,0,evening,clear,7,4,1.0,81,2.4,14,light
STP-L01-10,L01,regular,20,4,0,evening,cloudy,9,5,0.6,10,3.0,13,light
STP-L01-10,L01,regular,20,4,0,evening,fog,11,7,0.6,98,1.6,20,light
STP-L01-10,L01,regular,22,2,0,evening,rain,9,5,0.5,96,2.0,21,light
STP-L01-10,L01,regular,22,2,0,evening,cloudy,9,7,0.8,118,2.5,13,light
STP-L01-10,L01,regular,22,3,0,evening,rain,13,9,2.0,119,4.2,31,light
STP-L01-10,L01,regular,22,3,0,evening,cloudy,9,6,1.1,99,1.8,12,light
STP-L01-10,L01,regular,22,4,0,evening,fog,8,6,2.1,98,1.5,17,light
