observation_id,trip_id,line_id,stop_id,stop_sequence,stop_type,date,day_of_week,is_weekend,hour_of_day,time_bucket,planned_arrival,actual_arrival,delay_min,is_delayed,passengers_waiting,passengers_boarding,passengers_alighting,dwell_time_min,cumulative_delay_min,weather_condition,traffic_level,speed_factor,minutes_to_next_bus
OBS-000127,TRP-10871,L02,STP-L02-01,1,terminal,2025-03-25,1,0,13,lunch,2025-03-25 13:01:30,2025-03-25 13:01:42,0.2,0,50,43,15,2.6,0.2,cloudy,low,0.919,9.4
OBS-000128,TRP-10871,L02,STP-L02-02,2,market,2025-03-25,1,0,13,lunch,2025-03-25 13:05:36,2025-03-25 13:06:00,0.4,0,37,16,4,1.1,0.4,cloudy,low,0.919,13.6
OBS-000129,TRP-10871,L02,STP-L02-03,3,residential,2025-03-25,1,0,13,lunch,2025-03-25 13:08:42,2025-03-25 13:09:12,0.5,0,21,3,3,0.5,0.5,cloudy,low,0.919,21.5
OBS-000130,TRP-10871,L02,STP-L02-04,4,regular,2025-03-25,1,0,13,lunch,2025-03-25 13:12:00,2025-03-25 13:12:42,0.7,0,11,5,2,0.6,0.7,cloudy,low,0.919,9.2
OBS-000131,TRP-10871,L02,STP-L02-05,5,hospital,2025-03-25,1,0,13,lunch,2025-03-25 13:15:30,2025-03-25 13:16:18,0.8,0,37,22,17,1.6,0.8,cloudy,low,0.919,18.8
OBS-000132,TRP-10871,L02,STP-L02-06,6,residential,2025-03-25,1,0,13,lunch,2025-03-25 13:18:48,2025-03-25 13:19:36,0.8,0,15,4,3,1.1,0.8,cloudy,low,0.919,9.9
OBS-000133,TRP-10871,L02,STP-L02-07,7,university,2025-03-25,1,0,13,lunch,2025-03-25 13:22:18,2025-03-25 13:23:24,1.1,0,77,54,26,3.6,1.1,cloudy,low,0.919,22.1
OBS-000134,TRP-10871,L02,STP-L02-08,8,hospital,2025-03-25,1,0,13,lunch,2025-03-25 13:27:24,2025-03-25 13:28:42,1.3,0,43,8,13,1.3,1.3,cloudy,low,0.919,9.0
OBS-000135,TRP-10871,L02,STP-L02-09,9,market,2025-03-25,1,0,13,lunch,2025-03-25 13:30:54,2025-03-25 13:32:30,1.6,0,34,11,16,1.6,1.6,cloudy,low,0.919,20.9
OBS-000136,TRP-10871,L02,STP-L02-10,10,hospital,2025-03-25,1,0,13,lunch,2025-03-25 13:35:12,2025-03-25 13:37:00,1.8,0,32,24,23,2.4,1.8,cloudy,low,0.919,10.7
OBS-000137,TRP-10871,L02,STP-L02-11,11,terminal,2025-03-25,1,0,13,lunch,2025-03-25 13:41:00,2025-03-25 13:42:48,1.8,0,66,27,9,1.7,1.8,cloudy,low,0.919,13.7
OBS-000138,TRP-05272,L05,STP-L05-01,1,terminal,2025-03-12,2,0,9,midday,2025-03-12 09:07:30,2025-03-12 09:07:54,0.4,0,41,5,9,1.2,0.4,cloudy,moderate,0.746,13.5
OBS-000139,TRP-05272,L05,STP-L05-02,2,university,2025-03-12,2,0,9,midday,2025-03-12 09:10:18,2025-03-12 09:11:12,0.9,0,37,9,6,1.0,0.9,cloudy,moderate,0.746,9.1
OBS-000140,TRP-05272,L05,STP-L05-03,3,university,2025-03-12,2,0,9,midday,2025-03-12 09:13:24,2025-03-12 09:15:12,1.8,0,45,35,8,1.9,1.8,cloudy,moderate,0.746,11.0
OBS-000141,TRP-05272,L05,STP-L05-04,4,regular,2025-03-12,2,0,9,midday,2025-03-12 09:17:30,2025-03-12 09:20:06,2.6,1,8,3,0,0.8,2.6,cloudy,moderate,0.746,5.4
OBS-000142,TRP-05272,L05,STP-L05-05,5,hospital,2025-03-12,2,0,9,midday,2025-03-12 09:20:48,2025-03-12 09:24:18,3.5,1,27,11,2,0.9,3.5,cloudy,moderate,0.746,15.8
OBS-000143,TRP-05272,L05,STP-L05-06,6,market,2025-03-12,2,0,9,midday,2025-03-12 09:23:42,2025-03-12 09:27:48,4.1,1,18,1,0,0.8,4.1,cloudy,moderate,0.746,9.9
OBS-000144,TRP-05272,L05,STP-L05-07,7,university,2025-03-12,2,0,9,midday,2025-03-12 09:27:00,2025-03-12 09:31:48,4.8,1,56,18,20,1.8,4.8,cloudy,moderate,0.746,12.6
OBS-000145,TRP-05272,L05,STP-L05-08,8,market,2025-03-12,2,0,9,midday,2025-03-12 09:32:30,2025-03-12 09:38:30,6.0,1,21,5,4,0.6,6.0,cloudy,moderate,0.746,13.8
OBS-000146,TRP-05272,L05,STP-L05-09,9,residential,2025-03-12,2,0,9,midday,2025-03-12 09:34:36,2025-03-12 09:41:00,6.4,1,14,9,8,1.4,6.4,cloudy,moderate,0.746,12.6
OBS-000147,TRP-05272,L05,STP-L05-10,10,university,2025-03-12,2,0,9,midday,2025-03-12 09:38:30,2025-03-12 09:45:54,7.4,1,42,35,1,2.1,7.4,cloudy,moderate,0.746,15.2
OBS-000148,TRP-05272,L05,STP-L05-11,11,residential,2025-03-12,2,0,9,midday,2025-03-12 09:43:06,2025-03-12 09:51:06,8.0,1,13,8,13,1.6,8.0,cloudy,moderate,0.746,8.3
OBS-000149,TRP-05272,L05,STP-L05-12,12,university,2025-03-12,2,0,9,midday,2025-03-12 09:47:54,2025-03-12 09:56:54,9.0,1,51,28,9,2.0,9.0,cloudy,moderate,0.746,12.0
OBS-000150,TRP-05272,L05,STP-L05-13,13,university,2025-03-12,2,0,9,midday,2025-03-12 09:51:30,2025-03-12 10:01:06,9.6,1,54,9,9,1.2,9.6,cloudy,moderate,0.746,6.2
OBS-000151,TRP-05272,L05,STP-L05-14,14,market,2025-03-12,2,0,9,midday,2025-03-12 09:55:12,2025-03-12 10:05:30,10.3,1,23,18,11,1.6,10.3,cloudy,moderate,0.746,9.4
OBS-000152,TRP-05272,L05,STP-L05-15,15,university,2025-03-12,2,0,9,midday,2025-03-12 10:00:30,2025-03-12 10:12:18,11.8,1,41,33,25,2.7,11.8,cloudy,moderate,0.746,8.6
OBS-000153,TRP-05272,L05,STP-L05-16,16,terminal,2025-03-12,2,0,9,midday,2025-03-12 10:04:42,2025-03-12 10:17:12,12.5,1,46,40,5,2.3,12.5,cloudy,moderate,0.746,13.4
OBS-000154,TRP-09561,L02,STP-L02-01,1,terminal,2025-03-22,5,1,21,evening,2025-03-22 21:33:36,2025-03-22 21:35:36,2.0,0,33,20,20,1.9,2.0,cloudy,congested,0.427,46.8
OBS-000155,TRP-09561,L02,STP-L02-02,2,market,2025-03-22,5,1,21,evening,2025-03-22 21:37:00,2025-03-22 21:41:06,4.1,1,13,8,9,1.4,4.1,cloudy,congested,0.427,20.9
OBS-000156,TRP-09561,L02,STP-L02-03,3,residential,2025-03-22,5,1,21,evening,2025-03-22 21:40:24,2025-03-22 21:47:30,7.1,1,8,2,7,1.2,7.1,cloudy,congested,0.427,39.3
OBS-000157,TRP-09561,L02,STP-L02-04,4,regular,2025-03-22,5,1,21,evening,2025-03-22 21:44:24,2025-03-22 21:55:42,11.3,1,7,7,7,0.8,11.3,cloudy,congested,0.427,51.4
OBS-000158,TRP-09561,L02,STP-L02-05,5,hospital,2025-03-22,5,1,21,evening,2025-03-22 21:48:06,2025-03-22 22:02:48,14.7,1,18,0,5,0.4,14.7,cloudy,congested,0.427,42.2
OBS-000159,TRP-09561,L02,STP-L02-06,6,residential,2025-03-22,5,1,21,evening,2025-03-22 21:50:12,2025-03-22 22:07:24,17.2,1,8,5,6,0.9,17.2,cloudy,congested,0.427,19.1
OBS-000160,TRP-09561,L02,STP-L02-07,7,university,2025-03-22,5,1,21,evening,2025-03-22 21:53:30,2025-03-22 22:13:54,20.4,1,37,21,24,2.2,20.4,cloudy,congested,0.427,40.7
OBS-000161,TRP-09561,L02,STP-L02-08,8,hospital,2025-03-22,5,1,21,evening,2025-03-22 21:57:12,2025-03-22 22:19:42,22.5,1,22,18,8,1.8,22.5,cloudy,congested,0.427,17.9
OBS-000162,TRP-09561,L02,STP-L02-09,9,market,2025-03-22,5,1,21,evening,2025-03-22 22:01:12,2025-03-22 22:26:48,25.6,1,17,5,6,1.2,25.6,cloudy,congested,0.427,50.4
OBS-000163,TRP-09561,L02,STP-L02-10,10,hospital,2025-03-22,5,1,21,evening,2025-03-22 22:05:06,2025-03-22 22:34:48,29.7,1,21,20,3,1.2,29.7,cloudy,congested,0.427,40.0
OBS-000164,TRP-09561,L02,STP-L02-11,11,terminal,2025-03-22,5,1,21,evening,2025-03-22 22:09:42,2025-03-22 22:43:36,33.9,1,33,25,8,2.1,33.9,cloudy,congested,0.427,38.1
OBS-000165,TRP-07821,L03,STP-L03-01,1,terminal,2025-03-18,1,0,13,lunch,2025-03-18 13:11:30,2025-03-18 13:11:54,0.4,0,50,25,16,2.2,0.4,clear,moderate,0.803,7.7
OBS-000166,TRP-07821,L03,STP-L03-02,2,market,2025-03-18,1,0,13,lunch,2025-03-18 13:15:42,2025-03-18 13:16:24,0.7,0,35,18,15,1.7,0.7,clear,moderate,0.803,10.1
OBS-000167,TRP-07821,L03,STP-L03-03,3,hospital,2025-03-18,1,0,13,lunch,2025-03-18 13:20:48,2025-03-18 13:22:24,1.6,0,30,25,5,1.8,1.6,clear,moderate,0.803,17.8
OBS-000168,TRP-07821,L03,STP-L03-04,4,regular,2025-03-18,1,0,13,lunch,2025-03-18 13:25:06,2025-03-18 13:27:12,2.1,1,13,7,4,0.9,2.1,clear,moderate,0.803,6.5
OBS-000169,TRP-07821,L03,STP-L03-05,5,regular,2025-03-18,1,0,13,lunch,2025-03-18 13:28:54,2025-03-18 13:31:48,2.9,1,12,5,5,1.3,2.9,clear,moderate,0.803,18.3
OBS-000170,TRP-07821,L03,STP-L03-06,6,hospital,2025-03-18,1,0,13,lunch,2025-03-18 13:32:18,2025-03-18 13:35:48,3.5,1,47,32,11,2.1,3.5,clear,moderate,0.803,13.0
OBS-000171,TRP-07821,L03,STP-L03-07,7,market,2025-03-18,1,0,13,lunch,2025-03-18 13:36:42,2025-03-18 13:40:30,3.8,1,24,23,9,1.7,3.8,clear,moderate,0.803,15.6
OBS-000172,TRP-07821,L03,STP-L03-08,8,residential,2025-03-18,1,0,13,lunch,2025-03-18 13:42:12,2025-03-18 13:46:54,4.7,1,18,15,17,1.7,4.7,clear,moderate,0.803,11.8
OBS-000173,TRP-07821,L03,STP-L03-09,9,terminal,2025-03-18,1,0,13,lunch,2025-03-18 13:46:12,2025-03-18 13:51:30,5.3,1,52,26,31,2.9,5.3,clear,moderate,0.803,11.6
OBS-000174,TRP-02887,L03,STP-L03-01,1,terminal,2025-03-07,4,0,12,lunch,2025-03-07 12:11:30,2025-03-07 12:12:12,0.7,0,56,50,12,2.7,0.7,clear,high,0.661,16.6
OBS-000175,TRP-02887,L03,STP-L03-02,2,market,2025-03-07,4,0,12,lunch,2025-03-07 12:16:12,2025-03-07 12:17:54,1.7,0,37,19,20,2.3,1.7,clear,high,0.661,13.7
OBS-000176,TRP-02887,L03,STP-L03-03,3,hospital,2025-03-07,4,0,12,lunch,2025-03-07 12:21:54,2025-03-07 12:25:36,3.7,1,32,9,5,1.1,3.7,clear,high,0.661,15.8
OBS-000177,TRP-02887,L03,STP-L03-04,4,regular,2025-03-07,4,0,12,lunch,2025-03-07 12:25:30,2025-03-07 12:30:30,5.0,1,12,10,2,1.1,5.0,clear,high,0.661,20.6
OBS-000178,TRP-02887,L03,STP-L03-05,5,regular,2025-03-07,4,0,12,lunch,2025-03-07 12:29:30,2025-03-07 12:35:54,6.4,1,9,6,8,0.8,6.4,clear,high,0.661,18.9
OBS-000179,TRP-02887,L03,STP-L03-06,6,hospital,2025-03-07,4,0,12,lunch,2025-03-07 12:32:24,2025-03-07 12:40:06,7.7,1,39,3,8,1.1,7.7,clear,high,0.661,20.9
OBS-000180,TRP-02887,L03,STP-L03-07,7,market,2025-03-07,4,0,12,lunch,2025-03-07 12:35:48,2025-03-07 12:44:48,9.0,1,25,1,6,1.0,9.0,clear,high,0.661,12.0
OBS-000181,TRP-02887,L03,STP-L03-08,8,residential,2025-03-07,4,0,12,lunch,2025-03-07 12:40:36,2025-03-07 12:51:06,10.5,1,19,1,6,0.9,10.5,clear,high,0.661,10.7
OBS-000182,TRP-02887,L03,STP-L03-09,9,terminal,2025-03-07,4,0,12,lunch,2025-03-07 12:43:48,2025-03-07 12:55:18,11.5,1,63,25,27,2.1,11.5,clear,high,0.661,17.6
OBS-000183,TRP-13430,L05,STP-L05-01,1,terminal,2025-03-30,6,1,21,evening,2025-03-30 21:39:30,2025-03-30 21:39:30,0.0,0,26,9,0,0.9,0.0,clear,low,1.015,8.9
OBS-000184,TRP-13430,L05,STP-L05-02,2,university,2025-03-30,6,1,21,evening,2025-03-30 21:42:00,2025-03-30 21:42:00,0.0,0,27,7,5,1.0,0.0,clear,low,1.015,9.7
OBS-000185,TRP-13430,L05,STP-L05-03,3,university,2025-03-30,6,1,21,evening,2025-03-30 21:45:06,2025-03-30 21:44:54,-0.2,0,30,2,7,0.9,-0.2,clear,low,1.015,6.4
OBS-000186,TRP-13430,L05,STP-L05-04,4,regular,2025-03-30,6,1,21,evening,2025-03-30 21:48:12,2025-03-30 21:47:54,-0.3,0,4,1,5,0.6,-0.3,clear,low,1.015,8.1
OBS-000187,TRP-13430,L05,STP-L05-05,5,hospital,2025-03-30,6,1,21,evening,2025-03-30 21:51:18,2025-03-30 21:50:54,-0.4,0,14,5,10,1.4,-0.4,clear,low,1.015,5.4
OBS-000188,TRP-13430,L05,STP-L05-06,6,market,2025-03-30,6,1,21,evening,2025-03-30 21:54:42,2025-03-30 21:54:18,-0.4,0,11,10,7,1.5,-0.4,clear,low,1.015,5.1
OBS-000189,TRP-13430,L05,STP-L05-07,7,university,2025-03-30,6,1,21,evening,2025-03-30 21:58:42,2025-03-30 21:58:30,-0.2,0,29,28,9,2.3,-0.2,clear,low,1.015,7.2
OBS-000190,TRP-13430,L05,STP-L05-08,8,market,2025-03-30,6,1,21,evening,2025-03-30 22:04:42,2025-03-30 22:04:18,-0.4,0,13,10,9,1.5,-0.4,clear,low,1.015,7.4
OBS-000191,TRP-13430,L05,STP-L05-09,9,residential,2025-03-30,6,1,21,evening,2025-03-30 22:07:42,2025-03-30 22:07:12,-0.5,0,8,4,2,1.1,-0.5,clear,low,1.015,8.0
OBS-000192,TRP-13430,L05,STP-L05-10,10,university,2025-03-30,6,1,21,evening,2025-03-30 22:11:18,2025-03-30 22:10:42,-0.6,0,33,26,4,1.9,-0.6,clear,low,1.015,10.0
OBS-000193,TRP-13430,L05,STP-L05-11,11,residential,2025-03-30,6,1,21,evening,2025-03-30 22:15:42,2025-03-30 22:15:00,-0.7,0,10,3,7,0.5,-0.7,clear,low,1.015,4.9
OBS-000194,TRP-13430,L05,STP-L05-12,12,university,2025-03-30,6,1,21,evening,2025-03-30 22:19:24,2025-03-30 22:18:48,-0.6,0,30,29,31,2.7,-0.6,clear,low,1.015,5.1
OBS-000195,TRP-13430,L05,STP-L05-13,13,university,2025-03-30,6,1,21,evening,2025-03-30 22:23:42,2025-03-30 22:23:00,-0.7,0,34,7,0,0.5,-0.7,clear,low,1.015,10.9
OBS-000196,TRP-13430,L05,STP-L05-14,14,market,2025-03-30,6,1,21,evening,2025-03-30 22:26:42,2025-03-30 22:26:06,-0.6,0,15,5,5,1.0,-0.6,clear,low,1.015,6.0
OBS-000197,TRP-13430,L05,STP-L05-15,15,university,2025-03-30,6,1,21,evening,2025-03-30 22:31:24,2025-03-30 22:30:48,-0.6,0,27,23,19,2.1,-0.6,clear,low,1.015,9.3
OBS-000198,TRP-13430,L05,STP-L05-16,16,terminal,2025-03-30,6,1,21,evening,2025-03-30 22:35:00,2025-03-30 22:34:18,-0.7,0,28,9,6,1.0,-0.7,clear,low,1.015,5.1
OBS-000199,TRP-02683,L05,STP-L05-01,1,terminal,2025-03-06,3,0,22,evening,2025-03-06 22:22:24,2025-03-06 22:23:36,1.2,0,62,52,4,2.5,1.2,snow,moderate,0.554,10.3
OBS-000200,TRP-02683,L05,STP-L05-02,2,university,2025-03-06,3,0,22,evening,2025-03-06 22:26:30,2025-03-06 22:28:54,2.4,1,58,38,0,2.3,2.4,snow,moderate,0.554,18.1
OBS-000201,TRP-02683,L05,STP-L05-03,3,university,2025-03-06,3,0,22,evening,2025-03-06 22:30:54,2025-03-06 22:35:12,4.3,1,84,20,8,2.0,4.3,snow,moderate,0.554,9.1
OBS-000202,TRP-02683,L05,STP-L05-04,4,regular,2025-03-06,3,0,22,evening,2025-03-06 22:35:06,2025-03-06 22:41:06,6.0,1,12,0,1,0.6,6.0,snow,moderate,0.554,13.6
OBS-000203,TRP-02683,L05,STP-L05-05,5,hospital,2025-03-06,3,0,22,evening,2025-03-06 22:38:12,2025-03-06 22:46:18,8.1,1,44,27,29,2.2,8.1,snow,moderate,0.554,7.5
OBS-000204,TRP-02683,L05,STP-L05-06,6,market,2025-03-06,3,0,22,evening,2025-03-06 22:42:24,2025-03-06 22:52:18,9.9,1,39,5,1,0.5,9.9,snow,moderate,0.554,18.1
OBS-000205,TRP-02683,L05,STP-L05-07,7,university,2025-03-06,3,0,22,evening,2025-03-06 22:45:24,2025-03-06 22:57:24,12.0,1,84,39,25,2.9,12.0,snow,moderate,0.554,16.5
OBS-000206,TRP-02683,L05,STP-L05-08,8,market,2025-03-06,3,0,22,evening,2025-03-06 22:52:00,2025-03-06 23:07:24,15.4,1,32,17,0,1.3,15.4,snow,moderate,0.554,8.1
OBS-000207,TRP-02683,L05,STP-L05-09,9,residential,2025-03-06,3,0,22,evening,2025-03-06 22:54:48,2025-03-06 23:11:24,16.6,1,22,11,9,1.6,16.6,snow,moderate,0.554,15.3
OBS-000208,TRP-02683,L05,STP-L05-10,10,university,2025-03-06,3,0,22,evening,2025-03-06 22:58:54,2025-03-06 23:17:36,18.7,1,77,26,3,1.4,18.7,snow,moderate,0.554,20.6
OBS-000209,TRP-02683,L05,STP-L05-11,11,residential,2025-03-06,3,0,22,evening,2025-03-06 23:02:48,2025-03-06 23:23:42,20.9,1,19,2,3,1.1,20.9,snow,moderate,0.554,21.3
OBS-000210,TRP-02683,L05,STP-L05-12,12,university,2025-03-06,3,0,22,evening,2025-03-06 23:07:06,2025-03-06 23:30:42,23.6,1,83,45,19,3.1,23.6,snow,moderate,0.554,11.0
OBS-000211,TRP-02683,L05,STP-L05-13,13,university,2025-03-06,3,0,22,evening,2025-03-06 23:11:48,2025-03-06 23:36:54,25.1,1,60,40,18,3.1,25.1,snow,moderate,0.554,13.8
OBS-000212,TRP-02683,L05,STP-L05-14,14,market,2025-03-06,3,0,22,evening,2025-03-06 23:17:24,2025-03-06 23:44:18,26.9,1,33,15,3,1.2,26.9,snow,moderate,0.554,10.8
OBS-000213,TRP-02683,L05,STP-L05-15,15,university,2025-03-06,3,0,22,evening,2025-03-06 23:22:18,2025-03-06 23:52:06,29.8,1,82,36,9,2.0,29.8,snow,moderate,0.554,16.1
OBS-000214,TRP-02683,L05,STP-L05-16,16,terminal,2025-03-06,3,0,22,evening,2025-03-06 23:25:48,2025-03-06 23:57:00,31.2,1,69,47,34,3.9,31.2,snow,moderate,0.554,15.5
OBS-000215,TRP-01262,L05,STP-L05-01,1,terminal,2025-03-03,0,0,12,lunch,2025-03-03 12:03:30,2025-03-03 12:04:36,1.1,0,47,46,25,2.9,1.1,cloudy,high,0.606,13.1
OBS-000216,TRP-01262,L05,STP-L05-02,2,university,2025-03-03,0,0,12,lunch,2025-03-03 12:08:00,2025-03-03 12:10:06,2.1,1,73,14,18,1.4,2.1,cloudy,high,0.606,14.6
OBS-000217,TRP-01262,L05,STP-L05-03,3,university,2025-03-03,0,0,12,lunch,2025-03-03 12:11:30,2025-03-03 12:15:06,3.6,1,72,39,21,2.7,3.6,cloudy,high,0.606,15.1
OBS-000218,TRP-01262,L05,STP-L05-04,4,regular,2025-03-03,0,0,12,lunch,2025-03-03 12:16:24,2025-03-03 12:21:18,4.9,1,14,6,1,0.7,4.9,cloudy,high,0.606,12.2
OBS-000219,TRP-01262,L05,STP-L05-05,5,hospital,2025-03-03,0,0,12,lunch,2025-03-03 12:19:36,2025-03-03 12:26:00,6.4,1,36,35,3,2.0,6.4,cloudy,high,0.606,12.5
OBS-000220,TRP-01262,L05,STP-L05-06,6,market,2025-03-03,0,0,12,lunch,2025-03-03 12:23:36,2025-03-03 12:31:24,7.8,1,28,25,24,2.2,7.8,cloudy,high,0.606,14.1
OBS-000221,TRP-01262,L05,STP-L05-07,7,university,2025-03-03,0,0,12,lunch,2025-03-03 12:28:18,2025-03-03 12:37:54,9.6,1,78,23,17,2.1,9.6,cloudy,high,0.606,13.5
OBS-000222,TRP-01262,L05,STP-L05-08,8,market,2025-03-03,0,0,12,lunch,2025-03-03 12:34:06,2025-03-03 12:46:06,12.0,1,40,27,30,2.3,12.0,cloudy,high,0.606,17.2
OBS-000223,TRP-01262,L05,STP-L05-09,9,residential,2025-03-03,0,0,12,lunch,2025-03-03 12:37:54,2025-03-03 12:50:54,13.0,1,21,17,22,1.9,13.0,cloudy,high,0.606,15.8
OBS-000224,TRP-01262,L05,STP-L05-10,10,university,2025-03-03,0,0,12,lunch,2025-03-03 12:42:18,2025-03-03 12:56:42,14.4,1,64,14,16,1.3,14.4,cloudy,high,0.606,13.0
OBS-000225,TRP-01262,L05,STP-L05-11,11,residential,2025-03-03,0,0,12,lunch,2025-03-03 12:46:06,2025-03-03 13:02:06,16.0,1,18,6,4,1.1,16.0,cloudy,high,0.606,18.1
OBS-000226,TRP-01262,L05,STP-L05-12,12,university,2025-03-03,0,0,12,lunch,2025-03-03 12:50:24,2025-03-03 13:08:48,18.4,1,56,21,15,1.8,18.4,cloudy,high,0.606,18.0
OBS-000227,TRP-01262,L05,STP-L05-13,13,university,2025-03-03,0,0,12,lunch,2025-03-03 12:53:48,2025-03-03 13:13:06,19.3,1,82,28,10,1.8,19.3,cloudy,high,0.606,13.0
OBS-000228,TRP-01262,L05,STP-L05-14,14,market,2025-03-03,0,0,12,lunch,2025-03-03 12:58:06,2025-03-03 13:19:00,20.9,1,31,14,9,1.2,20.9,cloudy,high,0.606,16.6
OBS-000229,TRP-01262,L05,STP-L05-15,15,university,2025-03-03,0,0,12,lunch,2025-03-03 13:03:00,2025-03-03 13:25:54,22.9,1,51,21,3,1.4,22.9,cloudy,high,0.606,19.3
OBS-000230,TRP-01262,L05,STP-L05-16,16,terminal,2025-03-03,0,0,12,lunch,2025-03-03 13:05:54,2025-03-03 13:29:36,23.7,1,58,42,32,3.6,23.7,cloudy,high,0.606,17.6
OBS-000231,TRP-01809,L01,STP-L01-01,1,terminal,2025-03-05,2,0,8,morning_rush,2025-03-05 08:49:00,2025-03-05 08:51:42,2.7,1,93,37,19,3.0,2.7,cloudy,congested,0.414,19.3
OBS-000232,TRP-01809,L01,STP-L01-02,2,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 08:53:30,2025-03-05 08:58:30,5.0,1,23,3,6,0.8,5.0,cloudy,congested,0.414,18.0
OBS-000233,TRP-01809,L01,STP-L01-03,3,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 08:56:30,2025-03-05 09:04:36,8.1,1,25,2,5,1.1,8.1,cloudy,congested,0.414,40.2
OBS-000234,TRP-01809,L01,STP-L01-04,4,university,2025-03-05,2,0,8,morning_rush,2025-03-05 09:00:36,2025-03-05 09:13:24,12.8,1,104,48,21,2.9,12.8,cloudy,congested,0.414,41.0
OBS-000235,TRP-01809,L01,STP-L01-05,5,hospital,2025-03-05,2,0,8,morning_rush,2025-03-05 09:05:00,2025-03-05 09:19:42,14.7,1,75,18,4,1.2,14.7,cloudy,congested,0.414,31.3
OBS-000236,TRP-01809,L01,STP-L01-06,6,residential,2025-03-05,2,0,8,morning_rush,2025-03-05 09:09:36,2025-03-05 09:29:06,19.5,1,31,24,4,1.9,19.5,cloudy,congested,0.414,18.5
OBS-000237,TRP-01809,L01,STP-L01-07,7,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 09:14:24,2025-03-05 09:37:42,23.3,1,25,20,20,1.7,23.3,cloudy,congested,0.414,25.7
OBS-000238,TRP-01809,L01,STP-L01-08,8,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 09:18:36,2025-03-05 09:45:48,27.2,1,18,11,14,1.3,27.2,cloudy,congested,0.414,22.9
OBS-000239,TRP-01809,L01,STP-L01-09,9,university,2025-03-05,2,0,8,morning_rush,2025-03-05 09:21:24,2025-03-05 09:50:48,29.4,1,89,57,6,3.5,29.4,cloudy,congested,0.414,32.3
OBS-000240,TRP-01809,L01,STP-L01-10,10,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 09:26:54,2025-03-05 09:59:00,32.1,1,24,16,18,1.8,32.1,cloudy,congested,0.414,16.7
OBS-000241,TRP-01809,L01,STP-L01-11,11,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 09:31:18,2025-03-05 10:06:42,35.4,1,22,12,3,1.3,35.4,cloudy,congested,0.414,33.2
OBS-000242,TRP-01809,L01,STP-L01-12,12,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 09:35:24,2025-03-05 10:14:48,39.4,1,21,9,1,0.7,39.4,cloudy,congested,0.414,38.3
OBS-000243,TRP-01809,L01,STP-L01-13,13,regular,2025-03-05,2,0,8,morning_rush,2025-03-05 09:38:30,2025-03-05 10:21:42,43.2,1,23,16,17,1.9,43.2,cloudy,congested,0.414,26.7
OBS-000244,TRP-01809,L01,STP-L01-14,14,terminal,2025-03-05,2,0,8,morning_rush,2025-03-05 09:41:54,2025-03-05 10:27:06,45.2,1,122,105,33,6.1,45.2,cloudy,congested,0.414,27.8
OBS-000245,TRP-07883,L04,STP-L04-01,1,terminal,2025-03-18,1,0,6,early_morning,2025-03-18 06:39:00,2025-03-18 06:40:12,1.2,0,44,13,12,1.2,1.2,clear,high,0.584,18.5
OBS-000246,TRP-07883,L04,STP-L04-02,2,residential,2025-03-18,1,0,6,early_morning,2025-03-18 06:42:42,2025-03-18 06:45:36,2.9,1,11,11,7,1.0,2.9,clear,high,0.584,46.7
OBS-000247,TRP-07883,L04,STP-L04-03,3,university,2025-03-18,1,0,6,early_morning,2025-03-18 06:46:00,2025-03-18 06:50:30,4.5,1,42,8,7,1.0,4.5,clear,high,0.584,33.1
OBS-000248,TRP-07883,L04,STP-L04-04,4,university,2025-03-18,1,0,6,early_morning,2025-03-18 06:49:18,2025-03-18 06:55:24,6.1,1,52,20,8,2.0,6.1,clear,high,0.584,22.3
OBS-000249,TRP-07883,L04,STP-L04-05,5,hospital,2025-03-18,1,0,6,early_morning,2025-03-18 06:53:12,2025-03-18 07:00:42,7.5,1,32,23,18,2.1,7.5,clear,high,0.584,51.4
OBS-000250,TRP-07883,L04,STP-L04-06,6,residential,2025-03-18,1,0,6,early_morning,2025-03-18 06:56:48,2025-03-18 07:05:24,8.6,1,12,12,9,1.0,8.6,clear,high,0.584,26.8
OBS-000251,TRP-07883,L04,STP-L04-07,7,residential,2025-03-18,1,0,6,early_morning,2025-03-18 07:00:30,2025-03-18 07:10:42,10.2,1,13,9,1,1.1,10.2,clear,high,0.584,39.9
OBS-000252,TRP-07883,L04,STP-L04-08,8,market,2025-03-18,1,0,6,early_morning,2025-03-18 07:03:06,2025-03-18 07:14:12,11.1,1,19,18,18,1.9,11.1,clear,high,0.584,26.7
OBS-000253,TRP-07883,L04,STP-L04-09,9,market,2025-03-18,1,0,6,early_morning,2025-03-18 07:06:30,2025-03-18 07:18:48,12.3,1,19,6,7,0.9,12.3,clear,high,0.584,24.1
OBS-000254,TRP-07883,L04,STP-L04-10,10,residential,2025-03-18,1,0,6,early_morning,2025-03-18 07:10:18,2025-03-18 07:24:48,14.5,1,15,0,3,0.5,14.5,clear,high,0.584,22.9
